scheme_code,date,nav,scheme_name,fund_house,category
119551,2020-06-10,151.9285,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-11,152.0797,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-12,152.1202,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-15,152.2922,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-16,152.463,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-17,152.6873,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-18,152.9942,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-19,153.2792,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-22,153.438,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-23,153.6661,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-24,153.6871,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-25,153.8658,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-26,154.0384,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-29,154.1954,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-06-30,154.3407,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-01,154.4707,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-02,154.6381,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-03,154.7628,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-06,154.9799,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-07,155.2208,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-08,155.4959,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-09,155.6112,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-10,155.929,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-13,156.0307,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-14,155.9369,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-15,156.1332,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-16,156.1683,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-17,156.2261,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-20,156.312,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-21,156.218,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-22,156.1462,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-23,156.2261,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-24,156.2363,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-27,156.1419,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-28,156.0234,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-29,156.0698,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-30,156.1385,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-07-31,156.2908,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-03,156.3569,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-04,156.4151,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-05,156.4515,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-06,156.273,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-07,156.1963,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-10,156.1579,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-11,156.1703,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-12,156.1023,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-13,156.2204,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-14,156.1109,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-17,156.1178,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-18,156.0848,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-19,156.0408,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-20,156.1183,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-21,155.6426,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-24,155.3393,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-25,155.4841,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-26,155.3989,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-27,155.293,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-28,155.1542,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-08-31,155.7972,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-01,156.4621,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-02,156.5163,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-03,156.7417,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-04,156.774,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-07,156.5535,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-08,156.1916,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-09,156.2123,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-10,156.1513,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-11,156.1152,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-14,156.1284,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-15,156.0004,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-16,156.1146,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-17,156.1649,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-18,156.2039,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-21,156.2995,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-22,156.3459,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-23,156.4026,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-24,156.37,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-25,156.3293,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-28,156.3511,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-29,156.3187,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-09-30,156.4483,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-01,156.6388,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-05,156.763,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-06,156.8394,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-07,156.9459,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-08,157.086,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-09,157.7498,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-12,157.882,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-13,158.0762,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-14,158.1982,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-15,158.3381,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-16,158.3327,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-19,158.4601,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-20,158.5896,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-21,158.5983,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-22,158.5705,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-23,158.6936,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-26,158.8975,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-27,158.8713,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-28,158.857,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-10-29,158.8367,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-02,158.9295,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-03,158.9366,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-04,158.9374,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-05,159.1355,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-06,159.2468,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-09,159.2568,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-10,159.229,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-11,159.2531,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-12,159.3624,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-13,159.4146,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-17,159.5333,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-18,159.5898,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-19,159.7636,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-20,159.8527,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-23,159.9304,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-24,159.983,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-25,160.1039,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-26,160.2708,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-11-27,160.2778,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-01,160.2519,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-02,160.1204,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-03,160.1281,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-04,160.3103,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-07,160.3502,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-08,160.3514,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-09,160.3147,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-10,160.344,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-11,160.2922,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-14,160.3316,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-15,160.3865,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-16,160.3832,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-17,160.4015,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-18,160.4386,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-21,160.3923,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-22,160.403,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-23,160.4658,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-24,160.516,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-28,160.6676,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-29,160.7133,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-30,160.7819,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2020-12-31,160.8071,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-01,160.8997,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-04,161.0439,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-05,161.2313,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-06,161.2295,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-07,161.2821,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-08,161.3775,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-11,161.1259,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-12,160.9495,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-13,160.9046,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-14,160.6885,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-15,160.6112,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-18,160.3776,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-19,160.3918,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-20,160.4846,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-21,160.5205,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-22,160.4748,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-25,160.5232,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-27,160.5509,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-28,160.5833,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-01-29,160.5977,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-01,160.0612,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-02,159.6745,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-03,159.7469,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-04,159.7473,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-05,159.5631,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-08,159.6672,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-09,159.5233,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-10,159.5324,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-11,159.676,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-12,159.745,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-15,159.817,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-16,159.8868,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-17,159.8489,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-18,159.7964,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-22,159.5796,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-23,159.4945,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-24,159.5155,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-25,159.5286,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-02-26,151.4836,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-01,151.5474,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-02,151.6292,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-03,151.6682,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-04,151.6971,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-05,151.6682,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-08,151.7216,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-09,151.7148,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-10,151.712,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-12,151.6323,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-15,151.3381,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-16,151.3172,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-17,151.3473,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-18,151.3901,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-19,151.6387,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-22,151.8479,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-23,152.2243,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-24,152.3847,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-25,152.4514,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-26,152.5344,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-30,152.6579,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-03-31,152.7457,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-05,153.0069,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-06,153.2101,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-07,153.1454,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-08,153.1697,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-09,153.2609,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-12,153.3259,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-15,153.2182,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-16,153.1445,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-19,153.2788,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-20,153.322,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-22,153.3766,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-23,153.459,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-26,153.6353,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-27,153.7634,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-28,153.8557,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-29,153.8646,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-04-30,153.951,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-03,154.0501,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-04,154.0742,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-05,154.1232,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-06,154.1495,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-07,154.1903,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-10,154.2372,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
119551,2021-05-11,154.341,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
